UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U102815,1.0,9.0,80,PR100301,ANDROID,PR100301,7.0,15.0
U102816,1.0,7.0,810,PR100187,WINDOWS,PR100187,1.0,3.0
U102817,5.0,4.0,621,PR100390,WINDOWS,PR100390,13.0,25.0
U102818,0.0,0.0,297,Product101,ANDROID,PR100017,0.0,0.0
U102819,0.0,2.0,1272,PR100095,WINDOWS,PR100095,0.0,0.0
U102821,1.0,3.0,92,PR100390,WINDOWS,PR100390,4.0,1.0
U102823,4.0,7.0,213,PR100946,WINDOWS,PR100946,8.0,203.0
U102824,0.0,1.0,62,PR100217,WINDOWS,PR100217,0.0,0.0
U102825,1.0,1.0,598,Product101,WINDOWS,PR100012,0.0,5.0
U102827,1.0,1.0,78,PR100017,ANDROID,PR100017,1.0,0.0
U102828,0.0,0.0,55,Product101,WINDOWS,PR100330,0.0,0.0
U102829,1.0,1.0,49,PR100135,MAC OS X,PR100135,1.0,0.0
U102830,1.0,2.0,303,PR100328,ANDROID,PR100017,1.0,1.0
U102831,0.0,1.0,122,PR100017,WINDOWS,PR100017,0.0,0.0
U102833,2.0,2.0,399,PR100642,ANDROID,PR100642,2.0,0.0
U102834,0.0,1.0,55,PR100001,WINDOWS,PR100001,0.0,0.0
U102835,2.0,5.0,402,PR101800,WINDOWS,PR101800,3.0,5.0
U102836,0.0,1.0,108,PR100166,WINDOWS,PR100166,0.0,0.0
U102837,0.0,0.0,89,Product101,ANDROID,PR100428,0.0,0.0
U102838,2.0,4.0,69,PR100308,WINDOWS,PR100308,2.0,45.0
U102839,2.0,5.0,209,PR100018,ANDROID,PR100018,3.0,0.0
U102840,3.0,2.0,122,PR100017,WINDOWS,PR100017,3.0,5.0
U102841,1.0,12.0,1033,PR101457,WINDOWS,PR101457,3.0,1.0
U102842,6.0,25.0,1841,PR100890,WINDOWS,PR100166,18.0,17.0
U102843,2.0,4.0,113,PR100654,WINDOWS,PR100654,1.0,7.0
U102844,1.0,1.0,913,PR100113,['ANDROID' 'WINDOWS'],PR100301,1.0,1.0
U102845,1.0,1.0,145,Product101,WINDOWS,Product101,0.0,2.0
U102846,1.0,8.0,1235,PR100434,WINDOWS,PR100202,10.0,6.0
U102847,0.0,0.0,1818,Product101,WINDOWS,Product101,0.0,0.0
U102850,1.0,1.0,239,PR100245,WINDOWS,PR100245,1.0,1.0
U102851,1.0,1.0,221,PR100102,MAC OS X,PR100102,1.0,2.0
U102852,0.0,2.0,1186,PR101028,['LINUX' 'WINDOWS'],PR101028,0.0,0.0
U102854,1.0,3.0,625,PR100051,ANDROID,PR100051,3.0,2.0
U102855,4.0,7.0,77,PR100978,ANDROID,PR100978,10.0,0.0
U102856,1.0,4.0,1311,PR100578,ANDROID,PR100578,6.0,5.0
U102857,0.0,3.0,287,PR101625,WINDOWS,PR101625,0.0,0.0
U102859,1.0,1.0,1210,PR100091,WINDOWS,PR100091,1.0,0.0
U102860,1.0,2.0,59,PR100850,ANDROID,PR100850,7.0,3.0
U102861,0.0,0.0,56,Product101,WINDOWS,PR100662,0.0,0.0
U102862,1.0,1.0,254,PR101997,ANDROID,PR101997,1.0,0.0
U102863,2.0,3.0,93,PR100234,ANDROID,PR100234,2.0,0.0
U102864,0.0,0.0,815,Product101,ANDROID,PR100413,0.0,0.0
U102865,0.0,3.0,351,PR100166,ANDROID,PR100166,0.0,0.0
U102866,1.0,15.0,76,PR100036,WINDOWS,PR100166,43.0,98.0
U102867,0.0,0.0,1032,Product101,WINDOWS,PR100017,0.0,0.0
U102868,1.0,4.0,683,PR100402,ANDROID,PR100402,3.0,0.0
U102869,3.0,7.0,70,PR100017,ANDROID,PR100017,19.0,70.0
U102871,0.0,9.0,203,PR100446,WINDOWS,PR100446,0.0,0.0
U102872,1.0,6.0,109,PR100144,ANDROID,PR100144,3.0,6.0
U102873,0.0,1.0,250,PR100027,WINDOWS,PR100020,0.0,0.0
U102874,4.0,6.0,47,PR100225,WINDOWS,PR100225,6.0,14.0
U102875,3.0,11.0,262,PR101054,ANDROID,PR100017,24.0,27.0
U102876,1.0,1.0,1202,PR101490,ANDROID,PR101490,1.0,0.0
U102877,2.0,6.0,137,PR100403,WINDOWS,PR100403,7.0,10.0
U102878,3.0,11.0,1123,PR100044,WINDOWS,PR101657,8.0,9.0
U102879,1.0,8.0,344,PR101853,WINDOWS,PR101853,9.0,59.0
U102880,1.0,2.0,1222,PR100226,ANDROID,PR100226,1.0,0.0
U102881,3.0,14.0,1168,PR101049,WINDOWS,PR101049,10.0,16.0
U102882,0.0,0.0,111,Product101,WINDOWS,PR100123,0.0,0.0
U102884,1.0,1.0,1602,PR101975,WINDOWS,PR101975,1.0,1.0
U102885,0.0,3.0,240,PR100197,WINDOWS,PR100197,0.0,0.0
U102886,1.0,5.0,2093,PR100099,ANDROID,PR100099,5.0,2.0
U102887,5.0,1.0,77,PR100152,WINDOWS,PR100152,5.0,0.0
U102888,1.0,1.0,122,PR100018,WINDOWS,PR100018,1.0,1.0
U102889,0.0,0.0,178,Product101,ANDROID,PR100102,0.0,0.0
U102890,0.0,1.0,417,PR101819,WINDOWS,PR101819,0.0,0.0
U102892,0.0,14.0,836,PR100390,WINDOWS,PR100390,0.0,0.0
U102893,3.0,2.0,110,PR100515,MAC OS X,PR100515,4.0,3.0
U102894,4.0,14.0,417,PR100557,WINDOWS,PR100025,11.0,13.0
U102895,1.0,1.0,624,Product101,WINDOWS,PR100278,0.0,9.0
U102898,3.0,3.0,518,PR100965,WINDOWS,PR100965,6.0,2.0
U102899,5.0,7.0,417,PR100044,WINDOWS,PR100166,17.0,17.0
U102901,1.0,2.0,79,PR100010,LINUX,PR100010,1.0,0.0
U102902,1.0,1.0,61,PR100687,ANDROID,PR100687,1.0,0.0
U102903,1.0,2.0,158,PR100662,WINDOWS,PR100152,2.0,6.0
U102904,0.0,1.0,698,PR100253,ANDROID,PR100253,0.0,0.0
U102906,3.0,12.0,1470,PR102626,WINDOWS,PR100210,10.0,27.0
U102908,4.0,24.0,693,PR100040,LINUX,PR103804,61.0,38.0
U102909,2.0,2.0,869,PR100010,WINDOWS,PR100010,1.0,1.0
U102912,1.0,1.0,121,PR101111,ANDROID,PR101111,1.0,0.0
U102914,3.0,3.0,221,PR102168,WINDOWS,PR102168,5.0,0.0
U102915,3.0,5.0,367,PR100390,WINDOWS,PR100390,25.0,33.0
U102916,3.0,10.0,130,PR100028,WINDOWS,PR100028,17.0,10.0
U102917,0.0,0.0,66,Product101,WINDOWS,PR100859,0.0,0.0
U102920,0.0,0.0,103,Product101,ANDROID,Product101,0.0,0.0
U102921,1.0,1.0,804,PR100515,WINDOWS,PR100515,1.0,0.0
U102922,1.0,4.0,81,PR100017,WINDOWS,PR100017,1.0,1.0
U102923,1.0,1.0,184,PR101918,UBUNTU,PR101918,1.0,0.0
U102924,6.0,19.0,117,PR100178,WINDOWS,PR100178,23.0,24.0
U102926,0.0,0.0,256,Product101,['ANDROID' 'WINDOWS'],PR100121,0.0,0.0
U102927,3.0,8.0,241,PR100469,WINDOWS,PR100469,4.0,3.0
U102929,0.0,1.0,186,PR100578,WINDOWS,PR100578,0.0,0.0
U102930,1.0,1.0,55,PR100073,ANDROID,PR100010,1.0,0.0
U102931,5.0,1.0,94,PR100328,ANDROID,PR100328,16.0,0.0
U102932,1.0,1.0,107,Product101,WINDOWS,Product101,0.0,2.0
U102933,1.0,1.0,238,PR101271,ANDROID,PR101271,1.0,0.0
U102934,2.0,4.0,540,PR100776,WINDOWS,PR100453,2.0,2.0
U102935,0.0,0.0,47,Product101,WINDOWS,Product101,0.0,0.0
U102937,0.0,2.0,473,PR100196,WINDOWS,PR100196,0.0,0.0
U102938,5.0,10.0,698,PR100746,ANDROID,PR100746,5.0,11.0
U102939,0.0,1.0,49,PR100047,WINDOWS,PR100047,0.0,0.0
U102940,1.0,1.0,84,Product101,WINDOWS,Product101,0.0,1.0
U102941,2.0,4.0,691,PR100676,ANDROID,PR100676,3.0,1.0
U102942,4.0,2.0,399,PR100166,WINDOWS,PR100166,9.0,0.0
U102943,0.0,0.0,144,Product101,WINDOWS,PR102072,0.0,0.0
U102944,1.0,1.0,847,PR100550,LINUX,PR100550,2.0,5.0
U102946,0.0,1.0,347,Product101,WINDOWS,Product101,0.0,0.0
U102947,0.0,1.0,777,Product101,WINDOWS,PR100279,0.0,0.0
U102948,0.0,0.0,110,Product101,WINDOWS,PR100200,0.0,0.0
U102949,2.0,7.0,1165,PR100390,WINDOWS,PR100595,22.0,10.0
U102950,1.0,4.0,314,PR108931,WINDOWS,PR100498,0.0,1.0
U102951,0.0,1.0,265,PR100613,WINDOWS,PR100613,0.0,0.0
U102953,1.0,4.0,104,PR101181,WINDOWS,PR101181,3.0,2.0
U102954,0.0,2.0,168,PR101537,WINDOWS,PR101537,0.0,0.0
U102955,1.0,2.0,557,PR100806,WINDOWS,PR100806,2.0,0.0
U102956,4.0,8.0,151,PR103400,WINDOWS,PR100188,6.0,2.0
U102960,4.0,9.0,591,PR100390,WINDOWS,PR100318,12.0,20.0
U102962,3.0,3.0,75,PR100910,ANDROID,PR100910,5.0,11.0
U102963,0.0,1.0,114,PR100030,WINDOWS,PR100030,0.0,0.0
U102964,4.0,4.0,67,PR100028,MAC OS X,PR100028,2.0,2.0
U102965,1.0,2.0,50,PR100113,MAC OS X,PR100086,1.0,0.0
U102966,3.0,16.0,511,PR103362,WINDOWS,PR103362,6.0,27.0
U102972,0.0,5.0,161,PR100269,WINDOWS,PR100269,0.0,0.0
U102973,0.0,1.0,795,PR100258,ANDROID,PR100258,0.0,0.0
U102974,1.0,10.0,93,PR100102,WINDOWS,PR100102,2.0,1.0
U102976,2.0,8.0,61,PR100234,ANDROID,PR100234,5.0,4.0
U102977,0.0,0.0,84,Product101,WINDOWS,PR100095,0.0,0.0
U102978,2.0,4.0,257,PR100269,WINDOWS,PR100269,1.0,3.0
U102979,2.0,6.0,526,PR100333,WINDOWS,PR100333,3.0,6.0
U102980,1.0,2.0,54,PR100945,ANDROID,PR100025,1.0,1.0
U102981,2.0,2.0,103,PR100113,ANDROID,PR100113,2.0,1.0
U102982,0.0,1.0,103,PR100469,ANDROID,PR100469,0.0,0.0
U102983,4.0,33.0,1203,PR100474,ANDROID,PR102009,35.0,0.0
U102985,2.0,1.0,526,Product101,WINDOWS,Product101,0.0,3.0
U102986,2.0,5.0,672,PR100145,WINDOWS,PR100145,4.0,9.0
U102987,1.0,2.0,404,PR100219,WINDOWS,PR100219,1.0,0.0
U102990,0.0,0.0,143,Product101,IOS,PR100631,0.0,0.0
U102991,1.0,4.0,123,PR100102,WINDOWS,PR100102,2.0,13.0
U102992,1.0,5.0,1581,PR100166,WINDOWS,PR100166,4.0,12.0
U102993,3.0,11.0,603,PR100017,WINDOWS,PR100072,13.0,12.0
U102995,0.0,4.0,1055,PR100051,WINDOWS,PR100051,0.0,0.0
U102997,3.0,17.0,923,PR100240,WINDOWS,PR100240,14.0,29.0
U102998,2.0,2.0,193,PR100578,WINDOWS,PR100578,3.0,3.0
U102999,4.0,2.0,1789,PR100246,WINDOWS,PR100246,3.0,1.0
U103000,1.0,1.0,231,PR100209,WINDOWS,PR100209,1.0,5.0
U103001,0.0,1.0,1028,PR100200,WINDOWS,PR100200,0.0,0.0
U103002,0.0,4.0,47,PR100275,WINDOWS,PR100275,0.0,0.0
U103003,0.0,5.0,1398,PR100112,ANDROID,PR100112,0.0,0.0
U103004,1.0,1.0,352,PR100015,WINDOWS,PR100015,1.0,0.0
U103005,0.0,5.0,732,PR108135,MAC OS X,PR100902,0.0,0.0
U103006,0.0,1.0,53,Product101,WINDOWS,Product101,0.0,0.0
U103007,1.0,2.0,1075,PR100192,WINDOWS,PR100192,0.0,1.0
U103008,0.0,1.0,1251,PR100662,WINDOWS,PR100662,0.0,0.0
U103009,0.0,2.0,45,PR100069,WINDOWS,PR100069,0.0,0.0
U103010,3.0,9.0,108,PR100743,WINDOWS,PR100015,5.0,21.0
U103011,1.0,3.0,654,PR100102,WINDOWS,PR100102,1.0,3.0
U103014,0.0,1.0,422,PR100739,ANDROID,PR100739,0.0,0.0
U103015,1.0,1.0,251,PR100676,ANDROID,PR100676,2.0,0.0
U103017,0.0,4.0,1321,PR100564,WINDOWS,PR100564,0.0,0.0
U103018,1.0,4.0,298,PR100466,WINDOWS,PR100312,1.0,2.0
U103019,1.0,1.0,2111,PR100338,ANDROID,PR100338,0.0,2.0
U103020,0.0,0.0,343,Product101,WINDOWS,PR100279,0.0,0.0
U103022,0.0,0.0,119,Product101,ANDROID,Product101,0.0,0.0
U103023,0.0,0.0,210,Product101,WINDOWS,PR100355,0.0,0.0
U103024,1.0,2.0,1236,PR100974,WINDOWS,PR100974,2.0,1.0
U103025,1.0,1.0,191,PR100712,ANDROID,PR100712,3.0,1.0
U103026,3.0,6.0,109,PR100401,WINDOWS,PR101232,5.0,16.0
U103027,0.0,1.0,844,Product101,MAC OS X,Product101,0.0,0.0
U103030,0.0,2.0,925,PR100911,WINDOWS,PR100911,0.0,0.0
U103031,1.0,1.0,110,PR100642,ANDROID,PR100642,2.0,8.0
U103032,0.0,3.0,125,PR100499,WINDOWS,PR100499,0.0,0.0
U103033,2.0,7.0,115,PR101468,WINDOWS,PR101468,5.0,8.0
U103036,1.0,1.0,781,PR100202,WINDOWS,PR100121,1.0,18.0
U103038,0.0,1.0,418,PR100252,WINDOWS,PR100252,0.0,0.0
U103040,0.0,1.0,43,PR100181,ANDROID,PR100283,0.0,0.0
U103041,0.0,0.0,444,Product101,WINDOWS,PR100036,0.0,0.0
U103042,0.0,1.0,2336,PR100204,ANDROID,PR100204,0.0,0.0
U103044,1.0,1.0,52,Product101,WINDOWS,Product101,0.0,1.0
U103045,2.0,5.0,1892,PR100978,WINDOWS,PR100978,3.0,0.0
U103046,2.0,3.0,225,PR100401,ANDROID,PR100401,3.0,1.0
U103047,2.0,3.0,50,PR100250,WINDOWS,PR100250,5.0,37.0
U103048,1.0,2.0,2050,PR101111,WINDOWS,PR101111,2.0,0.0
U103049,0.0,0.0,94,Product101,WINDOWS,PR100041,0.0,0.0
U103050,0.0,0.0,1063,Product101,MAC OS X,PR100330,0.0,0.0
U103051,1.0,1.0,423,PR100044,WINDOWS,PR100044,1.0,2.0
U103053,1.0,5.0,119,PR100403,ANDROID,PR100403,7.0,3.0
U103055,2.0,46.0,2135,PR100674,WINDOWS,PR100606,18.0,2.0
U103056,0.0,0.0,390,Product101,WINDOWS,PR100219,0.0,0.0
U103057,3.0,17.0,120,PR100676,ANDROID,PR100676,3.0,2.0
U103059,0.0,1.0,151,Product101,WINDOWS,PR100283,0.0,0.0
U103060,2.0,3.0,493,PR104647,WINDOWS,PR104647,2.0,5.0
U103061,1.0,1.0,317,PR100275,WINDOWS,PR100275,1.0,2.0
U103062,1.0,2.0,118,PR100479,ANDROID,PR100479,1.0,0.0
U103063,0.0,1.0,572,PR100141,WINDOWS,PR100330,0.0,0.0
U103064,1.0,1.0,111,PR100403,WINDOWS,PR100403,1.0,0.0
U103065,1.0,3.0,355,PR100593,ANDROID,PR100593,1.0,4.0
U103066,1.0,4.0,667,PR100017,ANDROID,PR100017,4.0,2.0
U103067,3.0,10.0,496,PR100486,WINDOWS,PR100486,4.0,2.0
U103068,0.0,1.0,589,Product101,WINDOWS,Product101,0.0,0.0
U103069,0.0,2.0,134,PR100443,WINDOWS,PR100443,0.0,0.0
U103071,1.0,6.0,777,PR100102,WINDOWS,PR100102,3.0,21.0
U103072,3.0,8.0,374,PR100734,WINDOWS,PR100734,7.0,2.0
U103073,0.0,0.0,52,Product101,WINDOWS,PR100489,0.0,0.0
U103075,1.0,1.0,688,PR100217,WINDOWS,PR100217,3.0,0.0
U103076,5.0,14.0,186,PR100470,ANDROID,PR100470,9.0,23.0
U103078,2.0,2.0,1869,PR100676,ANDROID,PR100676,3.0,1.0
U103079,1.0,2.0,82,PR101942,WINDOWS,PR101942,2.0,0.0
U103081,3.0,6.0,276,PR100515,WINDOWS,PR100515,4.0,9.0
U103082,2.0,2.0,1126,PR100039,ANDROID,PR100039,5.0,0.0
U103083,0.0,0.0,393,Product101,WINDOWS,PR100051,0.0,0.0
U103084,1.0,1.0,48,Product101,ANDROID,Product101,0.0,2.0
U103085,0.0,1.0,461,PR100484,WINDOWS,PR100484,0.0,0.0
U103086,1.0,3.0,94,PR100910,ANDROID,PR100910,4.0,1.0
U103087,3.0,9.0,594,PR100325,WINDOWS,PR100325,6.0,17.0
U103088,3.0,12.0,982,PR101059,MAC OS X,PR101059,11.0,8.0
U103089,4.0,12.0,293,PR100403,WINDOWS,PR100044,10.0,5.0
U103090,0.0,2.0,115,PR100028,WINDOWS,PR100028,0.0,0.0
U103092,1.0,1.0,287,PR100396,ANDROID,PR100396,1.0,0.0
U103093,0.0,1.0,108,PR100080,['ANDROID' 'WINDOWS'],PR100080,0.0,0.0
U103094,4.0,8.0,337,PR100114,WINDOWS,PR101746,4.0,1.0
U103095,2.0,3.0,218,PR101295,ANDROID,PR101295,5.0,0.0
U103096,1.0,2.0,56,PR100470,ANDROID,PR100025,2.0,4.0
U103097,2.0,2.0,606,PR100029,WINDOWS,PR100029,1.0,3.0
U103098,1.0,1.0,1774,Product101,MAC OS X,PR100017,0.0,2.0
U103099,0.0,2.0,63,PR101616,ANDROID,PR101616,0.0,0.0
U103100,0.0,1.0,58,PR100677,ANDROID,PR100677,0.0,0.0
U103101,4.0,25.0,1086,PR100070,WINDOWS,PR100885,23.0,24.0
U103103,3.0,4.0,1503,PR100234,ANDROID,PR100928,4.0,1.0
U103106,0.0,0.0,119,Product101,WINDOWS,Product101,0.0,0.0
U103108,1.0,6.0,1761,PR100515,WINDOWS,PR100515,6.0,11.0
U103110,1.0,3.0,217,PR101575,WINDOWS,PR101575,1.0,2.0
U103111,1.0,0.0,1914,Product101,WINDOWS,Product101,1.0,0.0
U103112,1.0,1.0,1000,Product101,WINDOWS,Product101,0.0,8.0
U103113,1.0,4.0,1545,PR100674,IOS,PR100674,2.0,0.0
U103115,0.0,0.0,60,Product101,WINDOWS,PR100241,0.0,0.0
U103118,3.0,17.0,1203,PR100044,WINDOWS,PR100086,7.0,13.0
U103119,2.0,1.0,104,Product101,ANDROID,Product101,0.0,3.0
U103120,0.0,2.0,117,PR100080,WINDOWS,PR100080,0.0,0.0
U103124,0.0,1.0,319,PR100282,ANDROID,PR100282,0.0,0.0
U103125,1.0,1.0,59,PR100070,MAC OS X,PR100070,1.0,0.0
U103126,1.0,14.0,137,PR100390,MAC OS X,PR100390,3.0,3.0
U103127,1.0,1.0,1048,PR100403,WINDOWS,PR100403,1.0,0.0
U103128,1.0,18.0,65,PR100123,WINDOWS,PR100312,20.0,17.0
U103129,1.0,1.0,83,PR100318,WINDOWS,PR100318,1.0,2.0
U103132,3.0,4.0,51,PR100809,WINDOWS,PR100809,4.0,0.0
U103133,0.0,0.0,164,Product101,WINDOWS,PR100072,0.0,0.0
U103136,0.0,0.0,811,Product101,ANDROID,PR100025,0.0,0.0
U103137,4.0,23.0,120,PR100390,WINDOWS,PR100044,56.0,38.0
U103138,1.0,3.0,114,PR101143,WINDOWS,PR100618,2.0,69.0
U103139,1.0,12.0,235,PR100052,WINDOWS,PR100232,0.0,1.0
U103140,2.0,6.0,952,PR100550,WINDOWS,PR100550,2.0,0.0
U103141,2.0,3.0,68,PR100390,WINDOWS,PR100166,1.0,4.0
U103142,0.0,1.0,353,PR100578,ANDROID,PR100578,0.0,0.0
U103144,2.0,4.0,214,PR100330,UBUNTU,PR101505,6.0,1.0
U103145,1.0,2.0,67,PR100202,WINDOWS,PR100202,1.0,1.0
U103146,1.0,2.0,98,PR100152,ANDROID,PR100152,2.0,0.0
U103147,0.0,0.0,1824,Product101,WINDOWS,Product101,0.0,0.0
U103148,3.0,16.0,66,PR100876,WINDOWS,PR100876,21.0,25.0
U103149,0.0,0.0,309,Product101,ANDROID,PR100070,0.0,0.0
U103150,0.0,0.0,66,Product101,WINDOWS,PR100166,0.0,0.0
U103151,0.0,0.0,349,Product101,ANDROID,PR100739,0.0,0.0
U103153,4.0,1.0,59,PR100073,ANDROID,PR100073,4.0,0.0
U103154,0.0,0.0,629,Product101,WINDOWS,Product101,0.0,0.0
U103155,0.0,2.0,131,PR100496,ANDROID,PR100496,0.0,0.0
U103156,0.0,0.0,47,Product101,ANDROID,PR100025,0.0,0.0
U103159,1.0,4.0,55,PR100980,ANDROID,PR100980,1.0,2.0
U103160,0.0,0.0,72,Product101,WINDOWS,PR100072,0.0,0.0
U103161,6.0,31.0,198,PR101042,LINUX,PR102189,82.0,373.0
U103162,1.0,2.0,78,PR100788,ANDROID,PR100788,2.0,0.0
U103163,0.0,0.0,744,Product101,WINDOWS,PR100102,0.0,0.0
U103164,0.0,0.0,76,Product101,ANDROID,PR101004,0.0,0.0
U103165,2.0,11.0,81,PR101045,WINDOWS,PR101045,29.0,77.0
U103166,1.0,1.0,102,PR100910,WINDOWS,PR100017,1.0,2.0
U103167,6.0,59.0,130,PR100400,ANDROID,PR100732,43.0,36.0
U103168,0.0,4.0,714,PR101602,LINUX,PR101602,0.0,0.0
U103169,3.0,13.0,1167,PR100732,WINDOWS,PR100732,13.0,6.0
U103170,4.0,6.0,123,PR100306,WINDOWS,PR100306,4.0,6.0
U103171,1.0,2.0,126,PR100017,WINDOWS,PR100133,2.0,2.0
U103172,4.0,8.0,805,PR104526,WINDOWS,PR104526,11.0,4.0
U103173,0.0,0.0,600,Product101,WINDOWS,Product101,0.0,0.0
U103174,0.0,0.0,2205,Product101,WINDOWS,Product101,0.0,0.0
U103176,2.0,6.0,74,PR100234,ANDROID,PR100234,5.0,0.0
U103179,0.0,8.0,2085,PR100934,WINDOWS,PR100934,0.0,0.0
U103180,1.0,11.0,87,PR100252,ANDROID,PR100252,1.0,1.0
U103181,1.0,3.0,51,PR100036,WINDOWS,PR100401,3.0,9.0
U103182,1.0,7.0,287,PR100515,WINDOWS,PR100515,2.0,0.0
U103183,0.0,0.0,162,Product101,WINDOWS,Product101,0.0,0.0
U103184,3.0,2.0,150,PR100934,WINDOWS,PR100934,5.0,10.0
U103185,1.0,1.0,300,PR100785,WINDOWS,PR100785,1.0,0.0
U103186,1.0,2.0,149,PR100152,WINDOWS,PR100152,1.0,0.0
U103187,1.0,1.0,50,PR100010,ANDROID,PR100010,1.0,2.0
U103188,0.0,1.0,301,PR100432,WINDOWS,PR100432,0.0,0.0
U103189,0.0,0.0,269,Product101,WINDOWS,PR100023,0.0,0.0
U103190,1.0,1.0,373,PR100070,WINDOWS,PR100070,1.0,2.0
U103191,2.0,5.0,221,PR100241,WINDOWS,PR100152,3.0,14.0
U103192,3.0,2.0,130,PR100178,WINDOWS,PR100178,6.0,39.0
U103193,1.0,1.0,82,Product101,WINDOWS,Product101,0.0,2.0
U103194,2.0,9.0,58,PR100060,WINDOWS,PR100390,10.0,11.0
U103195,1.0,2.0,59,PR100872,MAC OS X,PR100872,1.0,0.0
U103196,0.0,1.0,675,PR100051,MAC OS X,PR100051,0.0,0.0
U103198,0.0,6.0,523,PR102808,LINUX,PR102808,0.0,0.0
U103199,0.0,3.0,123,PR100692,ANDROID,PR100692,0.0,0.0
U103200,6.0,31.0,73,PR100025,WINDOWS,PR100433,54.0,409.0
U103201,2.0,1.0,566,PR100181,ANDROID,PR100181,2.0,0.0
U103202,1.0,2.0,1243,PR100821,ANDROID,PR100821,2.0,0.0
U103203,3.0,4.0,65,PR100039,ANDROID,PR100039,4.0,0.0
U103204,1.0,1.0,142,PR101023,WINDOWS,PR101023,1.0,0.0
U103205,3.0,4.0,476,PR100195,WINDOWS,PR100195,0.0,46.0
U103206,2.0,4.0,1768,PR100355,LINUX,PR100355,2.0,11.0
U103207,0.0,0.0,257,Product101,ANDROID,PR100173,0.0,0.0
U103208,6.0,17.0,80,PR100929,ANDROID,PR100929,30.0,43.0
U103209,2.0,3.0,366,PR100885,LINUX,PR101244,3.0,10.0
U103210,0.0,0.0,1210,Product101,LINUX,Product101,0.0,0.0
U103212,1.0,2.0,49,PR100859,WINDOWS,PR100859,5.0,1.0
U103213,0.0,0.0,87,Product101,ANDROID,PR100321,0.0,0.0
U103214,1.0,1.0,427,Product101,WINDOWS,Product101,0.0,1.0
U103216,0.0,1.0,384,Product101,WINDOWS,Product101,0.0,0.0
U103217,3.0,9.0,72,PR100030,ANDROID,PR100760,6.0,4.0
U103218,2.0,2.0,250,PR100102,WINDOWS,PR100102,2.0,7.0
U103219,2.0,2.0,49,PR100128,WINDOWS,PR100113,1.0,2.0
U103220,1.0,1.0,45,Product101,WINDOWS,PR100200,0.0,1.0
U103221,0.0,1.0,55,PR100483,WINDOWS,PR100483,0.0,0.0
U103222,1.0,2.0,675,PR102032,WINDOWS,PR102032,0.0,1.0
U103225,1.0,5.0,402,PR100010,ANDROID,PR100010,1.0,0.0
U103226,0.0,0.0,123,Product101,WINDOWS,PR100166,0.0,0.0
U103227,0.0,1.0,219,Product101,MAC OS X,Product101,0.0,0.0
U103228,0.0,0.0,113,Product101,ANDROID,PR101181,0.0,0.0
U103231,0.0,1.0,696,PR100134,WINDOWS,PR100134,0.0,0.0
U103232,0.0,0.0,290,Product101,ANDROID,PR100319,0.0,0.0
U103233,1.0,4.0,56,PR100312,IOS,PR100312,8.0,0.0
U103235,3.0,5.0,160,PR100182,ANDROID,PR100854,5.0,2.0
U103236,1.0,1.0,128,PR100843,WINDOWS,PR100843,1.0,0.0
U103237,0.0,3.0,64,PR100119,WINDOWS,PR100119,0.0,0.0
U103238,1.0,1.0,1484,PR100771,ANDROID,PR100771,4.0,1.0
U103240,6.0,25.0,1280,PR100400,ANDROID,PR100400,17.0,17.0
U103241,1.0,10.0,109,PR101225,ANDROID,PR101225,1.0,0.0
U103242,1.0,5.0,243,PR100108,ANDROID,PR100873,2.0,0.0
U103243,3.0,3.0,254,PR100453,WINDOWS,PR100453,4.0,3.0
U103244,1.0,1.0,1860,PR100275,WINDOWS,PR100275,1.0,2.0
U103245,1.0,8.0,901,PR103325,WINDOWS,PR103325,0.0,1.0
U103246,1.0,5.0,437,PR100610,WINDOWS,PR100610,0.0,17.0
U103249,1.0,4.0,46,PR102851,WINDOWS,PR102851,1.0,0.0
U103250,0.0,0.0,1192,Product101,ANDROID,PR100196,0.0,0.0
U103251,1.0,10.0,901,PR101312,WINDOWS,PR101312,3.0,2.0
U103252,0.0,0.0,203,Product101,WINDOWS,Product101,0.0,0.0
U103253,1.0,2.0,1040,PR100089,['ANDROID' 'WINDOWS'],PR100089,2.0,0.0
U103254,1.0,1.0,945,PR102519,ANDROID,PR102519,1.0,0.0
U103255,0.0,2.0,1892,PR100201,WINDOWS,PR100201,0.0,0.0
U103256,1.0,2.0,124,PR100109,LINUX,PR100109,2.0,14.0
U103257,2.0,1.0,322,PR100758,WINDOWS,PR100758,2.0,1.0
U103258,3.0,8.0,1473,PR100390,WINDOWS,PR101045,17.0,18.0
U103259,0.0,0.0,626,Product101,WINDOWS,PR101058,0.0,0.0
U103260,1.0,4.0,63,PR106266,WINDOWS,PR106266,1.0,0.0
U103262,3.0,4.0,354,PR100166,WINDOWS,PR100166,22.0,34.0
U103264,4.0,10.0,272,PR100036,WINDOWS,PR100036,4.0,1.0
U103265,0.0,1.0,63,Product101,LINUX,Product101,0.0,0.0
U103266,4.0,7.0,93,PR100390,WINDOWS,PR100390,31.0,37.0
U103268,1.0,2.0,102,PR100629,WINDOWS,PR101207,2.0,0.0
U103269,0.0,1.0,484,PR100017,WINDOWS,PR103658,0.0,0.0
